path,label,shot,ntor,mode_filename,omega,rules_decision,rules_reason,rf_cnn_decision,rf_decision,cnn_decision,p_rf_good,p_cnn_good,rf_cnn_tier,overall_rule_severity,nearest_gate,rules_selected_final,rf_cnn_selected_final,original_rule_decision,decision_source,input_fingerprint,mode_key
nstxuE203262A04t018/N8/egn08w.4882E+01,good,nstxuE203262A04t018,8,egn08w.4882E+01,2.2095223118647804,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.49333333333333335,0.0,flagged_borderline_or_disagreement,0.8494352052006349,BAD_GRID_SCALE_SPIKE,True,,REVIEW,rule_survivor_policy,9c518affdf8c4df6555c196c6a552c152820a9622295bc04763320d0388af964,nstxuE203262A04t018/N8/egn08w.4882E+01
nstxuE203262A04t018/N9/egn09w.4938E+01,good,nstxuE203262A04t018,9,egn09w.4938E+01,2.222166858005733,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.31333333333333335,0.0,silver_bad,0.6120931164897991,BAD_GRID_SCALE_SPIKE,True,,REVIEW,rule_survivor_policy,c6de0026acbb86085b5e97fb256b25cc3cbe8727f96f0375e4d2446dfa4e0734,nstxuE203262A04t018/N9/egn09w.4938E+01
nstxuE203262A04t018/N9/egn09w.7920E+01,good,nstxuE203262A04t018,9,egn09w.7920E+01,2.814247903496691,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,GOOD,0.22,1.0,flagged_borderline_or_disagreement,0.4372861756547818,BAD_GRID_SCALE_SPIKE,True,,REVIEW,rule_survivor_policy,064a35d0b209400b94cd5ec952db7b4fc54b0536b9652f5e30dc9c6f34f4fd35,nstxuE203262A04t018/N9/egn09w.7920E+01
nstxuE203262A04t018/N9/egn09w.8000E+01,good,nstxuE203262A04t018,9,egn09w.8000E+01,2.8283667023787764,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,GOOD,0.10666666666666667,1.0,flagged_borderline_or_disagreement,0.7090554376760567,BAD_GRID_SCALE_SPIKE,True,,REVIEW,rule_survivor_policy,67cb4013256b8951a1ac605b8b8996b6c8cc84034becf34e2605358b1eefcac7,nstxuE203262A04t018/N9/egn09w.8000E+01
nstxuE203262A04t018/N9/egn09w.1738E+02,good,nstxuE203262A04t018,9,egn09w.1738E+02,4.168401434374107,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.48333333333333334,2.8751073535908207e-25,flagged_borderline_or_disagreement,0.8947845131375457,BAD_CONTINUUM_CROSSING_TAIL,True,,REVIEW,rule_survivor_policy,250a9937b8764ac4e79944ca864a94b3b87695bdc257f15992156dc1208497ef,nstxuE203262A04t018/N9/egn09w.1738E+02
nstxuE203262A04t018/N10/egn10w.6623E+01,good,nstxuE203262A04t018,10,egn10w.6623E+01,2.5735515655144425,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.30666666666666664,3.618154495628467e-13,silver_bad,0.9261956138912095,BAD_GRID_SCALE_SPIKE,True,,REVIEW,rule_survivor_policy,808f10bc348d37f80692580cd92b1f0d2cbe124e2ba413ea39b51814f8784471,nstxuE203262A04t018/N10/egn10w.6623E+01
nstxuE203262A04t018/N10/egn10w.8331E+01,good,nstxuE203262A04t018,10,egn10w.8331E+01,2.886310791939162,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,GOOD,0.24666666666666667,1.0,flagged_borderline_or_disagreement,0.4583010838476217,BAD_GRID_SCALE_SPIKE,True,,REVIEW,rule_survivor_policy,d957dfde9f7232bc4988fd3307e905caef795228bdafac1fca8276afeb90cef1,nstxuE203262A04t018/N10/egn10w.8331E+01
nstxuE203262A04t018/N10/egn10w.8504E+01,good,nstxuE203262A04t018,10,egn10w.8504E+01,2.91610921403688,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,GOOD,0.38333333333333336,1.0,flagged_borderline_or_disagreement,0.955381328443242,BAD_INTERIOR_HARMONIC_INCOHERENCE,True,,REVIEW,rule_survivor_policy,78760303f9daaab49c5ede08da5e7989264dd291260497b827359541429a9888,nstxuE203262A04t018/N10/egn10w.8504E+01
nstxuE203262A04t018/N10/egn10w.1770E+02,good,nstxuE203262A04t018,10,egn10w.1770E+02,4.207520996484186,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.21,4.39817793296271e-10,silver_bad,0.9211160839362139,BAD_CONT_CROSS_WINDOW,True,,REVIEW,rule_survivor_policy,19fe53325a4381dfe9d4cb7da64056c75e51012ef87f1e8034eaedf17321934c,nstxuE203262A04t018/N10/egn10w.1770E+02
nstxuE203609A01t020/N7/egn07w.2711E+01,good,nstxuE203609A01t020,7,egn07w.2711E+01,1.6463779538677958,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.36666666666666664,0.0,silver_bad,0.9413941562151383,BAD_GRID_SCALE_SPIKE,True,,REVIEW,rule_survivor_policy,25e3c674aff442608df9d7c411966face4f668cbce34f733d8c98d03fc52a6d2,nstxuE203609A01t020/N7/egn07w.2711E+01
nstxuE203609A01t020/N7/egn07w.9477E+01,good,nstxuE203609A01t020,7,egn07w.9477E+01,3.078455599398358,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.31333333333333335,0.0,silver_bad,0.9535914631544841,BAD_AXIS_SPIKE,True,,REVIEW,rule_survivor_policy,5dd0e552aceb1f164da6e61edbc9551d4810a34479bc56b4f47bfee4f72fdff0,nstxuE203609A01t020/N7/egn07w.9477E+01
nstxuE203653A02t025/N3/egn03w.1814E+02,good,nstxuE203653A02t025,3,egn03w.1814E+02,4.258988777040922,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.44333333333333336,0.34438586235046387,flagged_borderline_or_disagreement,0.9259857406427776,BAD_EDGE_SPIKE,True,,REVIEW,rule_survivor_policy,76a32304581abf0a33431e553f24bbcb6b9cd0f0f2d3efa5a0feb728a1c3f2dd,nstxuE203653A02t025/N3/egn03w.1814E+02
nstxuE203655F01t025/N1/egn01w.8493E+01,good,nstxuE203655F01t025,1,egn01w.8493E+01,2.9142314885035345,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.35333333333333333,8.338670430240691e-21,silver_bad,0.6351283802513149,BAD_AXIS_SPIKE,True,,REVIEW,rule_survivor_policy,954089d2233dd5d1e5f99782a6a99341be2f51d161f793e6c6000609b1fa5325,nstxuE203655F01t025/N1/egn01w.8493E+01
nstxuE203655F01t025/N1/egn01w.8834E+01,good,nstxuE203655F01t025,1,egn01w.8834E+01,2.972222259583196,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,GOOD,0.37,1.0,flagged_borderline_or_disagreement,0.14037200148819773,BAD_GRID_SCALE_SPIKE,True,,REVIEW,rule_survivor_policy,12cb238a7813bc470b9d539d23b7428b38a27e9344a91e754cdc1f3495738517,nstxuE203655F01t025/N1/egn01w.8834E+01
nstxuE203655F01t025/N1/egn01w.1170E+02,good,nstxuE203655F01t025,1,egn01w.1170E+02,3.4198736937808785,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,GOOD,0.30333333333333334,0.9999991655349731,flagged_borderline_or_disagreement,0.13459101467060702,BAD_GRID_SCALE_SPIKE,True,,REVIEW,rule_survivor_policy,ca8e408999d678236bf8354bce1b424e39b3b342a519131acd7ccfa749175fcd,nstxuE203655F01t025/N1/egn01w.1170E+02
nstxuE203656A02t030/N2/egn02w.8304E+01,good,nstxuE203656A02t030,2,egn02w.8304E+01,2.8817083313674146,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.36666666666666664,1.0720963480448624e-27,silver_bad,0.43878154131985436,BAD_AXIS_SPIKE,True,,REVIEW,rule_survivor_policy,ec338dc99ed15c4d5372e9e1a6aac8a8b4205ea31dab2628717bd988eb9fd77c,nstxuE203656A02t030/N2/egn02w.8304E+01
nstxuE203656A02t030/N2/egn02w.8376E+01,good,nstxuE203656A02t030,2,egn02w.8376E+01,2.894131052977596,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.4866666666666667,0.03914802148938179,flagged_borderline_or_disagreement,0.3752471372748663,BAD_AXIS_SPIKE,True,,REVIEW,rule_survivor_policy,43f45cd3c4f9f68ffe333258970c78f3e1191ad5986b814a775c4ddcbfaa40cb,nstxuE203656A02t030/N2/egn02w.8376E+01
nstxuE203656A02t030/N8/egn08w.7626E+01,good,nstxuE203656A02t030,8,egn08w.7626E+01,2.7615063742040746,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.44666666666666666,3.03490621522684e-10,flagged_borderline_or_disagreement,0.9795446731967083,BAD_INTERIOR_UNRESOLVED_ENVELOPE,True,,REVIEW,rule_survivor_policy,9f0038e27222c3fde489a1257abf3d3d4fd80cd73373b862309fb55953061a88,nstxuE203656A02t030/N8/egn08w.7626E+01
nstxuE203656A02t030/N10/egn10w.9671E+01,good,nstxuE203656A02t030,10,egn10w.9671E+01,3.1098221048556267,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.4166666666666667,1.1348978420434191e-27,flagged_borderline_or_disagreement,0.9552581611283376,BAD_GRID_SCALE_SPIKE,True,,REVIEW,rule_survivor_policy,d194721d266bcab22025447927e72a2afc74719d25af20c1d11ccab7cf7720a6,nstxuE203656A02t030/N10/egn10w.9671E+01
nstxuE203963A01t025/N6/egn06w.4648E+01,good,nstxuE203963A01t025,6,egn06w.4648E+01,2.156014301095798,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.39666666666666667,9.769605640030932e-07,silver_bad,0.8445112163028288,BAD_NEAR_AXIS_GRID_OSCILLATION,True,,REVIEW,rule_survivor_policy,ea86a3f416307f5a87bbc6f31fe205386672b9178c1fe122ffbf4ec4db1b2caa,nstxuE203963A01t025/N6/egn06w.4648E+01
nstxuE203963A01t025/N6/egn06w.7633E+01,good,nstxuE203963A01t025,6,egn06w.7633E+01,2.7627949763626094,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,GOOD,0.24333333333333335,0.9999998807907104,flagged_borderline_or_disagreement,0.3845599117780322,BAD_GRID_SCALE_SPIKE,True,,REVIEW,rule_survivor_policy,08887cd33b0c75b692af183a4796bb1e08a512ee6e3218a4b7abd5f335a44011,nstxuE203963A01t025/N6/egn06w.7633E+01
nstxuE203963A01t025/N7/egn07w.7672E+01,good,nstxuE203963A01t025,7,egn07w.7672E+01,2.7697532747746676,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,GOOD,0.21,0.9999992847442627,flagged_borderline_or_disagreement,0.42723751340078475,BAD_GRID_SCALE_SPIKE,True,,REVIEW,rule_survivor_policy,5edc283ac6620fafe5b566a5b8854ff7ddccc8f52e6ce6c1cf00fcf7d598a120,nstxuE203963A01t025/N7/egn07w.7672E+01
nstxuE203981A01t025/N3/egn03w.6660E+01,good,nstxuE203981A01t025,3,egn03w.6660E+01,2.580626776586047,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,GOOD,0.29,1.0,flagged_borderline_or_disagreement,0.9275518808899347,BAD_GRID_SCALE_SPIKE,True,,REVIEW,rule_survivor_policy,649b0cfcac7d9bf83c2472ae0f7916c312894984de726e636fb697b66c7387d2,nstxuE203981A01t025/N3/egn03w.6660E+01
nstxuE204186A01t020/N2/egn02w.7370E+01,good,nstxuE204186A01t020,2,egn02w.7370E+01,2.7147519567499403,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.3933333333333333,6.4856891413001e-08,silver_bad,0.772165441237754,BAD_AXIS_SPIKE,True,,REVIEW,rule_survivor_policy,f5501735f3962acb0d84f211d9766463c5b5b5f8230143a8ec1678484c76b292,nstxuE204186A01t020/N2/egn02w.7370E+01
nstxuE204186A01t020/N2/egn02w.7426E+01,good,nstxuE204186A01t020,2,egn02w.7426E+01,2.725003678021419,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.36,2.61283643375812e-14,silver_bad,0.9755122407057867,BAD_AXIS_SPIKE,True,,REVIEW,rule_survivor_policy,df03626e492332b00b163d33700d79100e2f08896da42e8d3b86455c66ea06e5,nstxuE204186A01t020/N2/egn02w.7426E+01
nstxuE204186A01t020/N2/egn02w.7489E+01,good,nstxuE204186A01t020,2,egn02w.7489E+01,2.736649430014018,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.3933333333333333,8.865774311925202e-21,silver_bad,0.6412127140476304,BAD_AXIS_SPIKE,True,,REVIEW,rule_survivor_policy,d7fdc6ad864b4e1aacca7a2c6a6b3d177b5f85f22dbb1c391664324906c7c8ca,nstxuE204186A01t020/N2/egn02w.7489E+01
nstxuE204186A01t020/N4/egn04w.1164E+02,good,nstxuE204186A01t020,4,egn04w.1164E+02,3.411857483010537,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,GOOD,0.37666666666666665,1.0,flagged_borderline_or_disagreement,0.6321657487406424,BAD_GRID_SCALE_SPIKE,True,,REVIEW,rule_survivor_policy,8e7c36f4dc5a706521b778f727624f5c3d6664c6bb1d19e2886ecd90dcc071cb,nstxuE204186A01t020/N4/egn04w.1164E+02
nstxuE204186A01t020/N4/egn04w.1588E+02,good,nstxuE204186A01t020,4,egn04w.1588E+02,3.9854735972538933,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,GOOD,0.13666666666666666,1.0,flagged_borderline_or_disagreement,0.47852276163850443,BAD_GRID_SCALE_SPIKE,True,,REVIEW,rule_survivor_policy,4c1bd9c0b62c563ed394bdc533eec9701265f1d913a73d64abeef0f3f8d48d08,nstxuE204186A01t020/N4/egn04w.1588E+02
nstxuE204186A01t020/N5/egn05w.7725E+01,good,nstxuE204186A01t020,5,egn05w.7725E+01,2.7793537481582495,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,GOOD,0.23666666666666666,1.0,flagged_borderline_or_disagreement,0.4867089214620874,BAD_GRID_SCALE_SPIKE,True,,REVIEW,rule_survivor_policy,fc24067fe9f529fe9c8f9a3009cf0bf52ed5f8c52e12e24dbca4edc13fef1f27,nstxuE204186A01t020/N5/egn05w.7725E+01
nstxuE204186A01t020/N5/egn05w.1279E+02,good,nstxuE204186A01t020,5,egn05w.1279E+02,3.5769224881201622,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,GOOD,0.39,1.0,flagged_borderline_or_disagreement,0.5107873987839191,BAD_GRID_SCALE_SPIKE,True,,REVIEW,rule_survivor_policy,d29af99cb6aa1fd193e8d1a73239142f6aa3dd3ef828be6eeb66e72b9e4258cb,nstxuE204186A01t020/N5/egn05w.1279E+02
nstxuE204186A01t020/N5/egn05w.1538E+02,good,nstxuE204186A01t020,5,egn05w.1538E+02,3.9213202716301265,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,GOOD,0.24666666666666667,0.9999998807907104,flagged_borderline_or_disagreement,0.5724964289538728,BAD_GRID_SCALE_SPIKE,True,,REVIEW,rule_survivor_policy,a96f0707915143cfd4bc18edc2e06f3d02c773d429d4470d5bffcc1cb4418fca,nstxuE204186A01t020/N5/egn05w.1538E+02
nstxuE204186A01t020/N7/egn07w.1188E+02,good,nstxuE204186A01t020,7,egn07w.1188E+02,3.4473457234525484,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,GOOD,0.3,1.0,flagged_borderline_or_disagreement,0.6029585170852393,BAD_GRID_SCALE_SPIKE,True,,REVIEW,rule_survivor_policy,bff9bde83596f4bcd37592debe3a12db70207b5dcc3f9cd056babdddbedcc992,nstxuE204186A01t020/N7/egn07w.1188E+02
nstxuE204186A01t020/N8/egn08w.1291E+02,good,nstxuE204186A01t020,8,egn08w.1291E+02,3.5929926261423297,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,GOOD,0.25,1.0,flagged_borderline_or_disagreement,0.5870383733063937,BAD_GRID_SCALE_SPIKE,True,,REVIEW,rule_survivor_policy,324a44cfb932e3e41bae795f6a1ec16b7ff4b39b7342e1a944de722ee8a127f5,nstxuE204186A01t020/N8/egn08w.1291E+02
nstxuE204186A01t020/N8/egn08w.2514E+02,good,nstxuE204186A01t020,8,egn08w.2514E+02,5.014258555051574,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.13,2.2082898794906214e-05,gold_bad,0.7633354555364512,BAD_NEAR_AXIS_GRID_OSCILLATION,True,,REVIEW,rule_survivor_policy,9c7338267ac491364a8540bacd15ebb8950a3f45837e1bd358c71b6c254ffc6d,nstxuE204186A01t020/N8/egn08w.2514E+02
nstxuE204621A03t030/N2/egn02w.7108E+01,good,nstxuE204621A03t030,2,egn02w.7108E+01,2.6660119574753067,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.38,0.0,silver_bad,0.965438836010322,BAD_AXIS_SPIKE,True,,REVIEW,rule_survivor_policy,0bb013b37d62efa1ac61943b44e04efa39f0fe962270ed73cea32bb0796579d3,nstxuE204621A03t030/N2/egn02w.7108E+01
nstxuE204621A03t030/N4/egn04w.7070E+01,good,nstxuE204621A03t030,4,egn04w.7070E+01,2.6589513160551306,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,GOOD,0.32666666666666666,1.0,flagged_borderline_or_disagreement,0.4453114683444497,BAD_INTERIOR_UNRESOLVED_ENVELOPE,True,,REVIEW,rule_survivor_policy,5c408b70c1374c32049dac6a472549e3ffe90ab7671feed3dc0567084d0fe30d,nstxuE204621A03t030/N4/egn04w.7070E+01
nstxuE204621A03t030/N5/egn05w.7084E+01,good,nstxuE204621A03t030,5,egn05w.7084E+01,2.6616465111831467,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,GOOD,0.13,0.9999840259552002,flagged_borderline_or_disagreement,0.9389101483137684,BAD_NEAR_AXIS_GRID_OSCILLATION,True,,REVIEW,rule_survivor_policy,9878cc7cd96e0ea2baf71af04a09a6c3c1395cd681759226bb739768178d01bd,nstxuE204621A03t030/N5/egn05w.7084E+01
nstxuE204621A03t030/N6/egn06w.7163E+01,good,nstxuE204621A03t030,6,egn06w.7163E+01,2.6764215702827907,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.26,6.583457872822232e-14,silver_bad,0.5900135811132136,BAD_INTERIOR_UNRESOLVED_ENVELOPE,True,,REVIEW,rule_survivor_policy,755314264dbdb57d0951d63476235f273a8d1cf5b6322bd5806ebb3bc53ffbd9,nstxuE204621A03t030/N6/egn06w.7163E+01
nstxuE204621A03t030/N6/egn06w.1273E+02,good,nstxuE204621A03t030,6,egn06w.1273E+02,3.5682940676819146,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.21666666666666667,7.939764259390358e-07,silver_bad,0.6127006951262759,BAD_CONT_CROSS_WINDOW,True,,REVIEW,rule_survivor_policy,c0f165b744adff896578ce9e629e6e2d73c16555823cdf7d904ff21e57e6eb03,nstxuE204621A03t030/N6/egn06w.1273E+02
nstxuE204621A03t030/N7/egn07w.7235E+01,good,nstxuE204621A03t030,7,egn07w.7235E+01,2.689835563325435,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.21,8.800947101031913e-20,silver_bad,0.6238860076755404,BAD_INTERIOR_UNRESOLVED_ENVELOPE,True,,REVIEW,rule_survivor_policy,50e296af7d6b30fb7cc358fdd2f92e92869fa1866e9ffd77a47192834a1176e4,nstxuE204621A03t030/N7/egn07w.7235E+01
nstxuE204621A03t030/N7/egn07w.1409E+02,good,nstxuE204621A03t030,7,egn07w.1409E+02,3.7535762826322667,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.33666666666666667,0.09375203400850296,silver_bad,0.7924287375583173,BAD_CONT_CROSS_WINDOW,True,,REVIEW,rule_survivor_policy,d9146a0380e5049f26c1992d6971fdb8975e1d9d24a3e96832ea5d0f5c39935d,nstxuE204621A03t030/N7/egn07w.1409E+02
nstxuE204636A01t020/N1/egn01w.3867E+01,good,nstxuE204636A01t020,1,egn01w.3867E+01,1.9664868597298417,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.26666666666666666,1.0348415616899014e-30,silver_bad,0.6321300910893713,BAD_GRID_SCALE_SPIKE,True,,REVIEW,rule_survivor_policy,70ae7cd4a8379775e697eac79f5358dbdc37dc42c45159de9cf026d3b9cfd751,nstxuE204636A01t020/N1/egn01w.3867E+01
nstxuE204636A01t020/N1/egn01w.4008E+01,good,nstxuE204636A01t020,1,egn01w.4008E+01,2.0020064077472846,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.43666666666666665,3.7182666025223214e-18,flagged_borderline_or_disagreement,0.7278360808213058,BAD_GRID_SCALE_SPIKE,True,,REVIEW,rule_survivor_policy,8803504fd7e0fd1bdc1ec816843c32b286b187971d13025e5d96e000edb23e59,nstxuE204636A01t020/N1/egn01w.4008E+01
nstxuE204636A01t020/N1/egn01w.4063E+01,good,nstxuE204636A01t020,1,egn01w.4063E+01,2.0157139285768095,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.14,0.0,gold_bad,0.8829439527547297,BAD_GRID_SCALE_SPIKE,True,,REVIEW,rule_survivor_policy,09c72aafe5451552ba717595c438dd7671baf3defdcf78cb156bf927e91a058e,nstxuE204636A01t020/N1/egn01w.4063E+01
nstxuE204636A01t020/N1/egn01w.4105E+01,good,nstxuE204636A01t020,1,egn01w.4105E+01,2.026065308739974,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.15,0.0,gold_bad,0.7753043283136446,BAD_GRID_SCALE_SPIKE,True,,REVIEW,rule_survivor_policy,cbfcab9da0e6604cdf3bbeb773ab0ffa55e216051a04a0cce9b54a941aee2441,nstxuE204636A01t020/N1/egn01w.4105E+01
nstxuE204636A01t020/N1/egn01w.4322E+01,good,nstxuE204636A01t020,1,egn01w.4322E+01,2.0790550575092053,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,GOOD,0.2866666666666667,1.0,flagged_borderline_or_disagreement,0.8038444915612928,BAD_AXIS_SPIKE,True,,REVIEW,rule_survivor_policy,c55246c31f6612121ee211053546d976ca0406722ae8864ac8fc490189b901a9,nstxuE204636A01t020/N1/egn01w.4322E+01
nstxuE204636A01t020/N5/egn05w.3943E+01,good,nstxuE204636A01t020,5,egn05w.3943E+01,1.9856110815533599,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.10333333333333333,0.0,gold_bad,0.9999540189698594,BAD_GRID_SCALE_SPIKE,True,,REVIEW,rule_survivor_policy,09c030fa43d7b123ab3ec95df71bd596bad937235706c31cf642203d703ff338,nstxuE204636A01t020/N5/egn05w.3943E+01
